history_date,primary_index,sub_index,price_change,total_value,price_change_weighted
9/1/10,Mineral Price Index,Low-End Minerals,0.937015,9.94574E+12,-0.043038
9/1/10,Primary Producer Price Index,Advanced Moon Materials,1.084276,6.19668E+12,0.030211
9/1/10,Primary Producer Price Index,Alloys & Compounds,0.979084,1.83998E+12,-0.002226
9/1/10,Primary Producer Price Index,Blueprints,0.989532,8789681352,-5.00E-06
9/1/10,Primary Producer Price Index,Commodity,0.991621,1.39173E+11,-6.70E-05
9/1/10,Primary Producer Price Index,Datacores,1.021873,1.78487E+12,0.002258
9/1/10,Primary Producer Price Index,Decryptors,1.040037,6.06258E+11,0.001404
9/1/10,Primary Producer Price Index,Hybrid polymers,0.943257,5.61395E+11,-0.001842
9/1/10,Primary Producer Price Index,Ice,0.955093,8.67124E+11,-0.002252
9/1/10,Primary Producer Price Index,Ore,0.967929,5.27628E+11,-0.000978
9/1/10,Primary Producer Price Index,Planetary Processed Materials,0.804125,2.74477E+11,-0.00311
9/1/10,Primary Producer Price Index,Planetary Raw Materials,0.878601,53077374145,-0.000372
9/1/10,Primary Producer Price Index,Planetary Refined Commodities,0.933819,3.38518E+11,-0.001296
9/1/10,Primary Producer Price Index,Planetary Specialized Commodities,1.034557,2.56043E+11,0.000511
9/1/10,Primary Producer Price Index,Processed Moon Materials,1.050141,8.58149E+11,0.002489
9/1/10,Primary Producer Price Index,Raw Moon Materials,1.0851,2.74246E+12,0.013501
9/1/10,Primary Producer Price Index,Reaction,1.190732,2453280498,2.70E-05
9/1/10,Primary Producer Price Index,Reactions,1.01053,19304545876,1.10E-05
9/1/10,Primary Producer Price Index,Sleeper relics,1.105264,2.09502E+11,0.001275
9/1/10,Secondary Producer Price Index,Advanced Capital Construction Components,0.211156,124134471.6,-5.00E-06
9/1/10,Secondary Producer Price Index,Ancient Salvaged Materials,1.025387,1.71023E+12,0.002218
9/1/10,Secondary Producer Price Index,Blueprints,1.001855,4.10578E+12,0.000389
9/1/10,Secondary Producer Price Index,Boosters,1.259053,1743303461,2.30E-05
9/1/10,Secondary Producer Price Index,Capital Ship Components,0.90207,2.3362E+11,-0.001169
9/1/10,Secondary Producer Price Index,Commodity,0.98795,1.97127E+12,-0.001213
9/1/10,Secondary Producer Price Index,Planetary Advanced Commodities,0.974344,6.92337E+11,-0.000907
9/1/10,Secondary Producer Price Index,Planetary Commodities,1.109193,2.19451E+11,0.001224
9/1/10,Secondary Producer Price Index,Planetary Refined Commodities,0.781615,2.35359E+12,-0.026267
9/1/10,Secondary Producer Price Index,Planetary Specialized Commodities,1.083189,1.07864E+12,0.004585
9/1/10,Secondary Producer Price Index,Salvaged materials,1.046093,5.54839E+12,0.013069
9/1/10,Secondary Producer Price Index,Starbase structures,0.9257,3.73868E+11,-0.001419
9/1/10,Secondary Producer Price Index,Station components,1.620651,2474735584,7.80E-05
9/1/10,Secondary Producer Price Index,Tech II construction components,1.051182,1.22946E+12,0.003215
9/1/10,Secondary Producer Price Index,Tech III Subsystem Components,1.058091,46762901233,0.000138
10/1/10,Consumer Price Index,Ammo,1.01752,7.57688E+12,0.000746
10/1/10,Consumer Price Index,Boosters,1.099209,1.51742E+11,8.40E-05
10/1/10,Consumer Price Index,Commodity,1.001362,1.36201E+13,0.000104
10/1/10,Consumer Price Index,Drones,0.983853,2.07322E+12,-0.000188
10/1/10,Consumer Price Index,Ice Products,0.97783,7.80754E+12,-0.000973
10/1/10,Consumer Price Index,Implants,1.025568,2.1897E+13,0.003148
10/1/10,Consumer Price Index,Insignias,1.001801,5.90697E+12,5.90E-05
10/1/10,Consumer Price Index,Planetary Infrastructure,0.9996,8.03348E+11,-1.00E-06
10/1/10,Consumer Price Index,Scripts,1.040627,8869357153,2.00E-06
10/1/10,Consumer Price Index,Skills,1.003726,1.56111E+13,0.000327
10/1/10,Consumer Price Index,Sovereignty Structures,0.956409,2.96255E+11,-7.20E-05
10/1/10,Consumer Price Index,Starbase structures,1.01526,4.56979E+12,0.000392
10/1/10,Consumer Price Index,Tech I Rigs,1.022188,1.10569E+13,0.001379
10/1/10,Consumer Price Index,Tech I modules,1.004742,1.21338E+13,0.000323
10/1/10,Consumer Price Index,Tech I ships,1.0053,2.13767E+13,0.000637
10/1/10,Consumer Price Index,Tech II Rigs,0.974152,3.13394E+12,-0.000455
10/1/10,Consumer Price Index,Tech II modules,0.983395,1.39334E+13,-0.001301
10/1/10,Consumer Price Index,Tech II ships,1.02037,2.64329E+13,0.003027
10/1/10,Consumer Price Index,Tech III ships,1.025072,3.63479E+12,0.000512
10/1/10,Consumer Price Index,Tech III subsystems,0.93958,5.80636E+12,-0.001972
10/1/10,Mineral Price Index,High-End Minerals,1.196429,5.29159E+12,0.070468
10/1/10,Mineral Price Index,Low-End Minerals,0.967038,9.45851E+12,-0.021136
10/1/10,Primary Producer Price Index,Advanced Moon Materials,1.041716,5.76339E+12,0.014195
10/1/10,Primary Producer Price Index,Alloys & Compounds,1.01383,2.33514E+12,0.001906
10/1/10,Primary Producer Price Index,Blueprints,0.999209,8120724329,0
10/1/10,Primary Producer Price Index,Commodity,1.010774,1.24759E+11,7.90E-05
10/1/10,Primary Producer Price Index,Datacores,0.985949,1.57723E+12,-0.001308
10/1/10,Primary Producer Price Index,Decryptors,1.038796,6.37451E+11,0.00146
10/1/10,Primary Producer Price Index,Hybrid polymers,0.876985,5.68048E+11,-0.004125
10/1/10,Primary Producer Price Index,Ice,0.949361,7.20689E+11,-0.002154
10/1/10,Primary Producer Price Index,Ore,0.978766,4.89905E+11,-0.000614
10/1/10,Primary Producer Price Index,Planetary Processed Materials,0.97354,2.4877E+11,-0.000388
10/1/10,Primary Producer Price Index,Planetary Raw Materials,0.881421,38656798824,-0.00027
10/1/10,Primary Producer Price Index,Planetary Refined Commodities,0.93477,2.34557E+11,-0.000903
10/1/10,Primary Producer Price Index,Planetary Specialized Commodities,0.877906,2.14278E+11,-0.001544
10/1/10,Primary Producer Price Index,Processed Moon Materials,1.100274,9.98321E+11,0.00591
10/1/10,Primary Producer Price Index,Raw Moon Materials,1.006826,2.74069E+12,0.001104
10/1/10,Primary Producer Price Index,Reaction,1.481697,3336326777,9.40E-05
10/1/10,Primary Producer Price Index,Reactions,1.004598,20713199115,5.00E-06
10/1/10,Primary Producer Price Index,Sleeper relics,1.003868,2.12419E+11,4.80E-05
10/1/10,Secondary Producer Price Index,Advanced Capital Construction Components,4.805509,15291709157,0.003065
10/1/10,Secondary Producer Price Index,Ancient Salvaged Materials,1.03165,1.71961E+12,0.002867
10/1/10,Secondary Producer Price Index,Blueprints,1.003009,4.32989E+12,0.000686
10/1/10,Secondary Producer Price Index,Boosters,1.132659,2074327644,1.40E-05
10/1/10,Secondary Producer Price Index,Capital Ship Components,1.102249,1.97733E+11,0.001065
10/1/10,Secondary Producer Price Index,Commodity,1.007037,1.92087E+12,0.000712
10/1/10,Secondary Producer Price Index,Planetary Advanced Commodities,0.965974,6.63202E+11,-0.001188
10/1/10,Secondary Producer Price Index,Planetary Commodities,0.763261,1.40901E+11,-0.001757
10/1/10,Secondary Producer Price Index,Planetary Refined Commodities,0.927324,1.76039E+12,-0.00674
10/1/10,Secondary Producer Price Index,Planetary Specialized Commodities,1.012468,8.53066E+11,0.00056
10/1/10,Secondary Producer Price Index,Salvaged materials,1.01232,5.73084E+12,0.003719
10/1/10,Secondary Producer Price Index,Starbase structures,0.901399,4.59696E+11,-0.002388
10/1/10,Secondary Producer Price Index,Station components,0.610466,5525091390,-0.000113
10/1/10,Secondary Producer Price Index,Tech II construction components,1.055547,1.15073E+12,0.003367
10/1/10,Secondary Producer Price Index,Tech III Subsystem Components,0.927254,31093973502,-0.000119
11/1/10,Consumer Price Index,Ammo,1.019381,8.37786E+12,0.000862
11/1/10,Consumer Price Index,Boosters,0.985982,1.41931E+11,-1.00E-05
11/1/10,Consumer Price Index,Commodity,1.002157,1.54804E+13,0.000177
11/1/10,Consumer Price Index,Drones,1.01914,2.10907E+12,0.000214
11/1/10,Consumer Price Index,Ice Products,0.923324,7.63326E+12,-0.003109
11/1/10,Consumer Price Index,Implants,1.000236,2.25646E+13,2.80E-05
11/1/10,Consumer Price Index,Insignias,1.021811,6.76317E+12,0.000783
11/1/10,Consumer Price Index,Planetary Infrastructure,0.993933,7.59292E+11,-2.40E-05
11/1/10,Consumer Price Index,Scripts,1.049498,9417482661,2.00E-06
11/1/10,Consumer Price Index,Skills,0.99773,1.64626E+13,-0.000198
11/1/10,Consumer Price Index,Sovereignty Structures,0.962313,2.98008E+11,-5.90E-05
11/1/10,Consumer Price Index,Starbase structures,0.97884,4.66006E+12,-0.000523
11/1/10,Consumer Price Index,Tech I Rigs,1.083032,1.24284E+13,0.005482
11/1/10,Consumer Price Index,Tech I modules,1.024665,1.25764E+13,0.001647
11/1/10,Consumer Price Index,Tech I ships,1.023519,2.29924E+13,0.002872
11/1/10,Consumer Price Index,Tech II Rigs,1.014467,3.78007E+12,0.00029
11/1/10,Consumer Price Index,Tech II modules,0.998354,1.43567E+13,-0.000125
11/1/10,Consumer Price Index,Tech II ships,1.011065,2.72052E+13,0.001599
11/1/10,Consumer Price Index,Tech III ships,0.981182,3.89713E+12,-0.000389
11/1/10,Consumer Price Index,Tech III subsystems,0.946105,5.74245E+12,-0.001644
11/1/10,Mineral Price Index,High-End Minerals,1.078957,5.54203E+12,0.028985
11/1/10,Mineral Price Index,Low-End Minerals,1.000994,9.55434E+12,0.000629
11/1/10,Primary Producer Price Index,Advanced Moon Materials,0.954908,5.61779E+12,-0.014787
11/1/10,Primary Producer Price Index,Alloys & Compounds,1.02426,2.24807E+12,0.003183
11/1/10,Primary Producer Price Index,Blueprints,1.006003,8816508145,3.00E-06
11/1/10,Primary Producer Price Index,Commodity,1.094268,1.3699E+11,0.000753
11/1/10,Primary Producer Price Index,Datacores,0.958255,1.47478E+12,-0.003593
11/1/10,Primary Producer Price Index,Decryptors,1.018556,6.45142E+11,0.000698
11/1/10,Primary Producer Price Index,Hybrid polymers,0.923446,5.36385E+11,-0.002397
11/1/10,Primary Producer Price Index,Ice,0.944415,7.15016E+11,-0.00232
11/1/10,Primary Producer Price Index,Ore,1.01785,5.38163E+11,0.00056
11/1/10,Primary Producer Price Index,Planetary Processed Materials,1.164342,3.20626E+11,0.003075
11/1/10,Primary Producer Price Index,Planetary Raw Materials,1.082048,46478110066,0.000222
11/1/10,Primary Producer Price Index,Planetary Refined Commodities,1.02841,2.59125E+11,0.000429
11/1/10,Primary Producer Price Index,Planetary Specialized Commodities,1.017713,2.09732E+11,0.000216
11/1/10,Primary Producer Price Index,Processed Moon Materials,0.989996,8.63464E+11,-0.000504
11/1/10,Primary Producer Price Index,Raw Moon Materials,0.987734,3.22986E+12,-0.002312
11/1/10,Primary Producer Price Index,Reaction,1.385136,6124762863,0.000137
11/1/10,Primary Producer Price Index,Reactions,1.044488,20951626667,5.40E-05
11/1/10,Primary Producer Price Index,Sleeper relics,1.04549,2.52973E+11,0.000671
11/1/10,Secondary Producer Price Index,Advanced Capital Construction Components,0.69608,6467111532,-9.30E-05
11/1/10,Secondary Producer Price Index,Ancient Salvaged Materials,1.030167,1.97164E+12,0.002823
11/1/10,Secondary Producer Price Index,Blueprints,0.998437,4.39558E+12,-0.000326
11/1/10,Secondary Producer Price Index,Boosters,0.98763,3646900542,-2.00E-06
11/1/10,Secondary Producer Price Index,Capital Ship Components,0.980446,2.27053E+11,-0.00021
11/1/10,Secondary Producer Price Index,Commodity,1.008854,1.96386E+12,0.000825
11/1/10,Secondary Producer Price Index,Planetary Advanced Commodities,0.985064,6.33133E+11,-0.000448
11/1/10,Secondary Producer Price Index,Planetary Commodities,0.975684,1.25575E+11,-0.000144
11/1/10,Secondary Producer Price Index,Planetary Refined Commodities,1.274703,2.63441E+12,0.034356
11/1/10,Secondary Producer Price Index,Planetary Specialized Commodities,1.372114,1.25639E+12,0.022195
11/1/10,Secondary Producer Price Index,Salvaged materials,1.094295,6.26801E+12,0.028059
11/1/10,Secondary Producer Price Index,Starbase structures,0.948414,4.71342E+11,-0.001154
11/1/10,Secondary Producer Price Index,Station components,1.607752,5388316250,0.000155
11/1/10,Secondary Producer Price Index,Tech II construction components,0.980394,1.0467E+12,-0.000974
11/1/10,Secondary Producer Price Index,Tech III Subsystem Components,0.999246,54383767223,-1.00E-06
12/1/10,Consumer Price Index,Ammo,1.045643,8.45819E+12,0.001965
12/1/10,Consumer Price Index,Boosters,0.959417,1.29584E+11,-2.60E-05
12/1/10,Consumer Price Index,Commodity,1.083217,1.70189E+13,0.00721
12/1/10,Consumer Price Index,Drones,1.051064,2.52607E+12,0.000656
12/1/10,Consumer Price Index,Faction Ships,1.054014,1.18406E+11,3.20E-05
12/1/10,Consumer Price Index,Ice Products,0.938648,7.62219E+12,-0.00238
12/1/10,Consumer Price Index,Implants,1.007195,2.43528E+13,0.000892
12/1/10,Consumer Price Index,Insignias,1.01437,7.7605E+12,0.000567
12/1/10,Consumer Price Index,Planetary Infrastructure,1.00533,7.71428E+11,2.00E-05
12/1/10,Consumer Price Index,Scripts,0.985294,17798426214,-1.00E-06
12/1/10,Consumer Price Index,Skills,1.006292,1.74995E+13,0.00056
12/1/10,Consumer Price Index,Sovereignty Structures,0.997109,2.9443E+11,-4.00E-06
12/1/10,Consumer Price Index,Starbase structures,0.99332,4.41882E+12,-0.00015
12/1/10,Consumer Price Index,Tech I Rigs,0.97234,1.13987E+13,-0.001605
12/1/10,Consumer Price Index,Tech I modules,0.972696,1.19293E+13,-0.001658
12/1/10,Consumer Price Index,Tech I ships,1.049584,2.41413E+13,0.006094
12/1/10,Consumer Price Index,Tech II Rigs,1.013683,3.81042E+12,0.000265
12/1/10,Consumer Price Index,Tech II modules,1.043206,1.43769E+13,0.003162
12/1/10,Consumer Price Index,Tech II ships,1.057545,2.88575E+13,0.008454
12/1/10,Consumer Price Index,Tech III ships,1.065625,4.39525E+12,0.001468
12/1/10,Consumer Price Index,Tech III subsystems,1.104193,6.52708E+12,0.003462
12/1/10,Mineral Price Index,High-End Minerals,1.147758,5.97518E+12,0.057594
12/1/10,Mineral Price Index,Low-End Minerals,1.007227,9.35417E+12,0.00441
12/1/10,Primary Producer Price Index,Advanced Moon Materials,1.070128,6.02526E+12,0.023665
12/1/10,Primary Producer Price Index,Alloys & Compounds,1.062336,2.08974E+12,0.007296
12/1/10,Primary Producer Price Index,Blueprints,1.000502,9308692299,0
12/1/10,Primary Producer Price Index,Commodity,1.132604,1.49536E+11,0.00111
12/1/10,Primary Producer Price Index,Datacores,0.902587,1.3697E+12,-0.007473
12/1/10,Primary Producer Price Index,Decryptors,1.096744,6.47898E+11,0.00351
12/1/10,Primary Producer Price Index,Hybrid polymers,1.108904,6.42184E+11,0.003917
12/1/10,Primary Producer Price Index,Ice,0.910836,6.92351E+11,-0.003457
12/1/10,Primary Producer Price Index,Ore,0.984288,5.52924E+11,-0.000486
12/1/10,Primary Producer Price Index,Planetary Processed Materials,0.97717,3.6712E+11,-0.000469
12/1/10,Primary Producer Price Index,Planetary Raw Materials,1.022696,51302230842,6.50E-05
12/1/10,Primary Producer Price Index,Planetary Refined Commodities,0.923581,2.22425E+11,-0.000952
12/1/10,Primary Producer Price Index,Planetary Specialized Commodities,1.5641,3.81705E+11,0.012059
12/1/10,Primary Producer Price Index,Processed Moon Materials,1.041688,9.2075E+11,0.002149
12/1/10,Primary Producer Price Index,Raw Moon Materials,1.0697,3.46517E+12,0.013527
12/1/10,Primary Producer Price Index,Reaction,0.546685,5059969562,-0.000128
12/1/10,Primary Producer Price Index,Reactions,0.951281,17974607419,-4.90E-05
12/1/10,Primary Producer Price Index,Sleeper relics,1.06383,2.44036E+11,0.000872
12/1/10,Secondary Producer Price Index,Advanced Capital Construction Components,0.866382,11498126509,-6.30E-05
12/1/10,Secondary Producer Price Index,Ancient Salvaged Materials,1.084327,2.27454E+12,0.00791
12/1/10,Secondary Producer Price Index,Blueprints,0.999021,6.0785E+12,-0.000245
12/1/10,Secondary Producer Price Index,Boosters,1.093408,3963648095,1.50E-05
12/1/10,Secondary Producer Price Index,Capital Ship Components,1.047969,2.27961E+11,0.000451
12/1/10,Secondary Producer Price Index,Commodity,0.983324,2.03347E+12,-0.001398
12/1/10,Secondary Producer Price Index,Planetary Advanced Commodities,0.976195,6.85868E+11,-0.000673
12/1/10,Secondary Producer Price Index,Planetary Commodities,1.025355,1.51928E+11,0.000158
12/1/10,Secondary Producer Price Index,Planetary Refined Commodities,1.136866,3.1994E+12,0.01806
12/1/10,Secondary Producer Price Index,Planetary Specialized Commodities,1.285131,1.99288E+12,0.023436
12/1/10,Secondary Producer Price Index,Salvaged materials,0.925488,6.00082E+12,-0.018441
12/1/10,Secondary Producer Price Index,Starbase structures,1.088121,4.93476E+11,0.001793
12/1/10,Secondary Producer Price Index,Station components,1.378396,2146749987,3.30E-05
12/1/10,Secondary Producer Price Index,Tech II construction components,1.085269,1.03665E+12,0.003645
12/1/10,Secondary Producer Price Index,Tech III Subsystem Components,1.107892,52634918012,0.000234
1/1/11,Consumer Price Index,Ammo,1.363459,1.3206E+13,0.018212
1/1/11,Consumer Price Index,Boosters,1.073806,1.61784E+11,4.50E-05
1/1/11,Consumer Price Index,Commodity,1.00127,1.75405E+13,8.40E-05
1/1/11,Consumer Price Index,Drones,1.09147,3.01159E+12,0.001045
1/1/11,Consumer Price Index,Faction Ships,0.975474,1.12423E+13,-0.001046
1/1/11,Consumer Price Index,Ice Products,1.057803,8.62668E+12,0.001892
1/1/11,Consumer Price Index,Implants,0.99083,2.5753E+13,-0.000896
1/1/11,Consumer Price Index,Insignias,1.023047,9.01601E+12,0.000788
1/1/11,Consumer Price Index,Planetary Infrastructure,1.024339,1.09715E+12,0.000101
1/1/11,Consumer Price Index,Scripts,0.95619,13364019310,-2.00E-06
1/1/11,Consumer Price Index,Skills,0.997009,3.01445E+13,-0.000342
1/1/11,Consumer Price Index,Sovereignty Structures,1.160499,3.73768E+11,0.000227
1/1/11,Consumer Price Index,Starbase structures,1.11161,5.10622E+12,0.002162
1/1/11,Consumer Price Index,Tech I Rigs,0.87657,1.26025E+13,-0.005902
1/1/11,Consumer Price Index,Tech I modules,0.97633,1.40535E+13,-0.001262
1/1/11,Consumer Price Index,Tech I ships,1.052177,3.4262E+13,0.006783
1/1/11,Consumer Price Index,Tech II Rigs,1.009755,5.00957E+12,0.000185
1/1/11,Consumer Price Index,Tech II modules,1.084004,1.84841E+13,0.005891
1/1/11,Consumer Price Index,Tech II ships,1.091531,3.73192E+13,0.01296
1/1/11,Consumer Price Index,Tech III ships,1.172608,6.77741E+12,0.004438
1/1/11,Consumer Price Index,Tech III subsystems,1.115953,9.74996E+12,0.004289
1/1/11,Mineral Price Index,High-End Minerals,1.04766,7.69003E+12,0.019622
1/1/11,Mineral Price Index,Low-End Minerals,1.035638,1.0988E+13,0.020965
1/1/11,Primary Producer Price Index,Advanced Moon Materials,1.146784,7.69561E+12,0.052661
